Delivered_Energy,Travelled_Distance,Temperature_Exterieure,DriverBehaviour,DriverSex,timestamp
19.57225646041234,0.0,5.9,0.9451022052692922,male,2017-11-25 07:00:00
19.57225646041234,0.0,5.5,0.2491014631995746,female,2017-11-25 08:00:00
19.57225646041234,0.0,5.9,0.833140463153909,female,2017-11-25 09:00:00
19.57225646041234,0.0,6.3,0.8839034864876073,male,2017-11-25 10:00:00
19.57225646041234,0.0,6.0,0.09667233113540707,male,2017-11-25 11:00:00
19.57225646041234,0.0,4.8,0.3956702159214688,male,2017-11-25 12:00:00
19.57225646041234,0.0,7.1,0.9870066468431371,female,2017-11-25 13:00:00
19.57225646041234,7.136288331821561e-06,6.1,0.6279268252982261,male,2017-11-25 14:00:00
19.57225646041234,0.0,5.9,0.028006854523613067,male,2017-11-25 15:00:00
19.57225646041234,0.0,4.3,0.23274045791145304,male,2017-11-25 16:00:00
19.57225646041234,0.0,3.5,0.2051988799056914,male,2017-11-25 17:00:00
19.57225646041234,0.0,3.2,0.917372421324932,female,2017-11-25 18:00:00
19.57225646041234,0.0,2.7,0.9744894819032408,male,2017-11-25 19:00:00
19.57225646041234,0.0,2.3,0.6217312423914368,male,2017-11-25 20:00:00
19.57225646041234,0.0,2.1,0.07104457472967818,male,2017-11-25 21:00:00
19.57225646041234,7.136288331821561e-06,2.5,0.28887881439981467,male,2017-11-25 22:00:00
19.57225646041234,0.0,1.9,0.7151723908350263,male,2017-11-25 23:00:00
19.57225646041234,0.0,1.6,0.8914883589079414,male,2017-11-26 00:00:00
19.57225646041234,0.0,1.8,0.7338053466681796,female,2017-11-26 01:00:00
19.57225646041234,0.0,2.0,0.22032056828508517,male,2017-11-26 02:00:00
19.57225646041234,0.0,2.2,0.0333904210398448,male,2017-11-26 03:00:00
19.57225646041234,0.0,1.8,0.08764645612016808,male,2017-11-26 04:00:00
19.57225646041234,7.136288331821561e-06,2.4,0.7621279644768848,male,2017-11-26 05:00:00
19.57225646041234,0.0,1.5,0.8159366140896137,female,2017-11-26 06:00:00
19.57225646041234,0.0,2.2,0.8638892789053082,male,2017-11-26 07:00:00
19.57225646041234,0.0,2.6,0.5302640140999223,male,2017-11-26 08:00:00
19.57225646041234,0.0,3.7,0.8953035419273423,male,2017-11-26 09:00:00
19.57225646041234,0.0,5.6,0.24644935895270426,male,2017-11-26 10:00:00
19.57225646041234,0.0,6.7,0.9289688551061633,male,2017-11-26 11:00:00
19.57225646041234,0.0,6.6,0.3215963110916269,male,2017-11-26 12:00:00
19.57225646041234,7.136288331821561e-06,6.5,0.748209387013635,male,2017-11-26 13:00:00
19.57225646041234,0.0,6.4,0.5558720124355981,male,2017-11-26 14:00:00
19.57225646041234,0.0,6.3,0.901706188691631,female,2017-11-26 15:00:00
19.57225646041234,0.0,5.7,0.13409066460857588,male,2017-11-26 16:00:00
19.57225646041234,0.0,5.1,0.7664145298480255,male,2017-11-26 17:00:00
19.57225646041234,0.0,4.5,0.9791669924611038,male,2017-11-26 18:00:00
19.57225646041234,0.0,5.4,0.12486432540364634,male,2017-11-26 19:00:00
19.57225646041234,7.136288331821561e-06,4.5,0.030343994759315707,male,2017-11-26 20:00:00
19.57225646041234,0.0,3.8,0.5336893883808733,male,2017-11-26 21:00:00
19.57225646041234,0.0,3.5,0.889602129341451,female,2017-11-26 22:00:00
19.57225646041234,0.0,4.3,0.9008852230235798,male,2017-11-26 23:00:00
19.57225646041234,0.0,4.6,0.8257305827792336,female,2017-11-27 00:00:00
19.57225646041234,0.0,4.8,0.36287158334655,female,2017-11-27 01:00:00
19.57225646041234,0.0,5.2,0.2652808766207744,female,2017-11-27 02:00:00
19.57225646041234,0.0,5.0,0.25228312308163703,female,2017-11-27 03:00:00
19.57225646041234,7.136288331821561e-06,5.1,0.18544173563749444,female,2017-11-27 04:00:00
19.57225646041234,5.052455558472502,5.3,0.5122796058133045,female,2017-11-27 05:00:00
15.588598709527073,11.297536763416248,5.3,0.2180817737747479,female,2017-11-27 06:00:00
15.094577428252547,11.780004291590558,5.5,0.454232628884246,female,2017-11-27 07:00:00
15.452664963840865,11.550000749600258,5.9,0.45398386935515356,female,2017-11-27 08:00:00
9.32919610240588,8.290179533601986,6.3,0.37979927086090015,female,2017-11-27 09:00:00
16.422971508840906,12.832982946446462,6.3,0.18413002974480452,female,2017-11-27 10:00:00
14.048064710998757,10.529235305621114,7.1,0.8745237364871334,female,2017-11-27 11:00:00
16.933508732090612,9.61199277255946,7.9,0.5359369289555879,female,2017-11-27 12:00:00
19.324736284923254,0.0,8.7,0.5684824457254697,female,2017-11-27 13:00:00
19.324736284923254,0.0,8.1,0.0679247814128876,female,2017-11-27 14:00:00
19.324736284923254,0.0,8.0,0.1344820273842644,female,2017-11-27 15:00:00
19.324736284923254,0.0,8.0,0.7317576181976669,female,2017-11-27 16:00:00
19.324736284923254,0.0,7.9,0.19047747642481705,female,2017-11-27 17:00:00
19.324736284923254,0.0,7.9,0.22893519659454775,female,2017-11-27 18:00:00
19.324736284923254,0.0,7.7,0.24133159056281994,female,2017-11-27 19:00:00
19.324736284923254,0.0,7.5,0.6750713424555924,female,2017-11-27 20:00:00
19.324736284923254,0.0,7.6,0.27844093303121353,female,2017-11-27 21:00:00
19.324736284923254,0.0,7.6,0.15143608182333568,female,2017-11-27 22:00:00
19.324736284923254,0.0,7.7,0.33426424828143,female,2017-11-27 23:00:00
19.324736284923254,0.0,7.5,0.2130840081865789,female,2017-11-28 00:00:00
19.324736284923254,0.0,7.5,0.6169298473169526,female,2017-11-28 01:00:00
19.324736284923254,0.0,7.6,0.7758604461312057,female,2017-11-28 02:00:00
19.324736284923254,0.0,7.2,0.17159662747059334,female,2017-11-28 03:00:00
19.324736284923254,0.0,6.5,0.38425045793418156,female,2017-11-28 04:00:00
19.324736284923254,5.611502484068296,5.7,0.697949210762068,female,2017-11-28 05:00:00
14.2251995673585,10.736657873265358,5.0,0.18012399121465505,female,2017-11-28 06:00:00
14.92582345897294,11.731838115199025,4.4,0.761502915865655,female,2017-11-28 07:00:00
16.309912232680613,11.62000759801231,4.9,0.21154689831432638,female,2017-11-28 08:00:00
8.264616960589564,7.691495467588538,6.2,0.889191626604284,female,2017-11-28 09:00:00
16.73412964353664,14.377753353600381,7.5,0.18706702606255587,female,2017-11-28 10:00:00
13.438615273890125,9.743572401066558,8.8,0.7743356086677705,female,2017-11-28 11:00:00
16.733271382468512,13.438503750614473,9.6,0.6680109963710505,female,2017-11-28 12:00:00
17.083511533418946,8.438672063784907,9.6,0.16579449931512946,female,2017-11-28 13:00:00
17.083511533418946,0.0,9.2,0.37486441200611853,female,2017-11-28 14:00:00
17.083511533418946,0.0,6.3,0.522320677472974,female,2017-11-28 15:00:00
17.083511533418946,0.0,5.7,0.30385756200039904,female,2017-11-28 16:00:00
17.083511533418946,0.0,5.6,0.4003641716894575,female,2017-11-28 17:00:00
17.083511533418946,8.738133146835025e-06,5.1,0.6572040681498785,female,2017-11-28 18:00:00
17.083511533418946,0.0,4.6,0.2802325183785278,female,2017-11-28 19:00:00
17.083511533418946,0.0,3.3,0.8106851278060322,female,2017-11-28 20:00:00
17.083511533418946,0.0,2.5,0.30488922494556625,female,2017-11-28 21:00:00
17.083511533418946,8.738133146835025e-06,1.7,0.6032328450244202,female,2017-11-28 22:00:00
17.083511533418946,0.0,0.9,0.770262155557563,female,2017-11-28 23:00:00
17.083511533418946,0.0,0.8,0.3216422470520264,female,2017-11-29 00:00:00
17.083511533418946,0.0,1.1,0.7584949003656718,female,2017-11-29 01:00:00
17.083511533418946,8.738133146835025e-06,-0.1,0.3727037923881812,female,2017-11-29 02:00:00
17.083511533418946,0.0,-0.3,0.2886292997647343,female,2017-11-29 03:00:00
17.083511533418946,0.0,-0.5,0.5476920353196348,female,2017-11-29 04:00:00
17.083511533418946,4.68674359893339,-0.7,0.34053760931782273,female,2017-11-29 05:00:00
16.469213315500575,11.633247970134105,0.1,0.034662287496345257,female,2017-11-29 06:00:00
14.611220016672936,11.770010951467157,0.1,0.009451557772645502,female,2017-11-29 07:00:00
14.857210530777705,11.679994344932311,0.7,0.15731135981558764,female,2017-11-29 08:00:00
7.417552219819471,8.203747999599727,1.8,0.7543370450735702,female,2017-11-29 09:00:00
16.384477060586562,11.249164888533416,3.0,0.2257141282311198,female,2017-11-29 10:00:00
13.890848007300255,10.679089959467092,5.4,0.23774098419236023,female,2017-11-29 11:00:00
17.85140704793083,13.48657520928191,4.4,0.21372073373375644,female,2017-11-29 12:00:00
18.066955979619483,9.5414254776515,4.6,0.35092680501028795,female,2017-11-29 13:00:00
18.066955979619483,0.0,5.6,0.4132206745196818,female,2017-11-29 14:00:00
18.066955979619483,0.0,3.7,0.755795684088768,female,2017-11-29 15:00:00
18.066955979619483,0.0,2.3,0.5502193590452469,female,2017-11-29 16:00:00
18.066955979619483,0.0,2.1,0.010498341082910256,female,2017-11-29 17:00:00
18.066955979619483,0.0,1.8,0.4410535964809613,female,2017-11-29 18:00:00
18.066955979619483,0.0,2.3,0.1179179819114774,female,2017-11-29 19:00:00
18.066955979619483,0.0,1.8,0.6393855102969479,female,2017-11-29 20:00:00
18.066955979619483,0.0,3.0,0.6275296794372808,female,2017-11-29 21:00:00
18.066955979619483,0.0,3.3,0.7112212631939151,female,2017-11-29 22:00:00
18.066955979619483,0.0,3.1,0.2618585502947457,female,2017-11-29 23:00:00
18.066955979619483,0.0,3.6,0.12579750202266238,female,2017-11-30 00:00:00
18.066955979619483,0.0,3.8,0.008805383624649443,female,2017-11-30 01:00:00
18.066955979619483,0.0,3.7,0.7685442608913462,female,2017-11-30 02:00:00
18.066955979619483,0.0,3.7,0.64322978267489,female,2017-11-30 03:00:00
18.066955979619483,0.0,3.6,0.8629115883419822,female,2017-11-30 04:00:00
18.066955979619483,5.932922693818,3.6,0.6419487977526381,female,2017-11-30 05:00:00
13.689810244925292,10.398493637914726,3.5,0.28783214819200975,female,2017-11-30 06:00:00
14.485803140655891,11.758586188800109,1.7,0.6889728030495355,female,2017-11-30 07:00:00
16.5150347746192,11.600002949425289,1.4,0.3943434106978744,female,2017-11-30 08:00:00
7.516323826989407,7.851330742818391,2.6,0.03249215581554166,female,2017-11-30 09:00:00
17.099154474903536,13.188750834470738,3.9,0.36201680391306545,female,2017-11-30 10:00:00
13.643071563128752,10.13616319488574,4.1,0.7124317420820834,female,2017-11-30 11:00:00
18.110162522785565,14.013504111740076,4.2,0.8679137912816453,female,2017-11-30 12:00:00
18.093585074044547,8.370253248260271,3.2,0.5670451020610537,female,2017-11-30 13:00:00
18.093585074044547,0.0,2.1,0.2282575366081484,female,2017-11-30 14:00:00
18.093585074044547,2.2447829906013794e-06,1.9,0.49641392592914635,female,2017-11-30 15:00:00
18.093585074044547,0.0,1.7,0.5937353663122626,female,2017-11-30 16:00:00
18.093585074044547,0.0,1.5,0.13015578421113994,female,2017-11-30 17:00:00
18.093585074044547,0.0,0.9,0.09022458358977026,female,2017-11-30 18:00:00
18.093585074044547,0.0,0.7,0.659194092326075,female,2017-11-30 19:00:00
18.093585074044547,0.0,0.5,0.47530892582078066,female,2017-11-30 20:00:00
18.093585074044547,0.0,0.3,0.0962227761218849,female,2017-11-30 21:00:00
18.093585074044547,0.0,0.4,0.24097600114731255,female,2017-11-30 22:00:00
18.093585074044547,0.0,0.5,0.46524324067414735,female,2017-11-30 23:00:00
18.093585074044547,0.0,0.5,0.1426701786794614,female,2017-12-01 00:00:00
18.093585074044547,0.0,0.6,0.8882050069151585,female,2017-12-01 01:00:00
18.093585074044547,0.0,0.6,0.29478421042956826,female,2017-12-01 02:00:00
18.093585074044547,0.0,0.7,0.38288541510100127,female,2017-12-01 03:00:00
18.093585074044547,0.0,0.6,0.13871681729341367,female,2017-12-01 04:00:00
18.093585074044547,5.994998509866492,1.0,0.6622204554550389,female,2017-12-01 05:00:00
14.361750842651585,10.365000513066663,1.5,0.7734047567732241,female,2017-12-01 06:00:00
14.908109846705953,11.769993475199955,1.9,0.904666019762184,female,2017-12-01 07:00:00
15.53411098763413,11.610004805703284,1.7,0.1928827500032566,female,2017-12-01 08:00:00
10.165399285709022,8.698087649763693,1.8,0.051448872832086656,female,2017-12-01 09:00:00
17.560007690386794,13.062080686932859,2.2,0.6397847834598609,female,2017-12-01 10:00:00
14.284343796055024,9.2554211640645,2.7,0.9596981457636493,female,2017-12-01 11:00:00
18.856370758265033,15.800907631668453,2.9,0.7830658553444402,female,2017-12-01 12:00:00
16.472921772383305,6.863503338667216,3.2,0.35290790533897787,female,2017-12-01 13:00:00
16.472921772383305,0.0,3.5,0.9902583294959895,female,2017-12-01 14:00:00
16.472921772383305,0.0,3.4,0.7417410699688222,female,2017-12-01 15:00:00
16.472921772383305,0.0,3.1,0.8670832147290363,female,2017-12-01 16:00:00
16.472921772383305,0.0,2.3,0.3941294554454652,female,2017-12-01 17:00:00
16.472921772383305,0.0,1.6,0.5819004951874651,female,2017-12-01 18:00:00
16.472921772383305,0.0,1.6,0.6689517837884049,female,2017-12-01 19:00:00
16.472921772383305,0.0,1.5,0.9843383047881024,female,2017-12-01 20:00:00
16.472921772383305,0.0,1.1,0.7809258646999739,female,2017-12-01 21:00:00
16.472921772383305,0.0,0.3,0.8115213595141181,female,2017-12-01 22:00:00
16.472921772383305,8.738133146835025e-06,0.4,0.13490315126526742,female,2017-12-01 23:00:00
16.472921772383305,0.0,0.6,0.8155911157148947,female,2017-12-02 00:00:00
16.472921772383305,0.0,1.0,0.5597584064435486,female,2017-12-02 01:00:00
16.472921772383305,0.0,1.3,0.9767858659092605,female,2017-12-02 02:00:00
16.472921772383305,0.0,0.3,0.047150931805304275,female,2017-12-02 03:00:00
16.472921772383305,0.0,-0.8,0.39310743400423986,female,2017-12-02 04:00:00
16.472921772383305,0.0,-0.1,0.35277265660667245,female,2017-12-02 05:00:00
16.472921772383305,0.0,-0.4,0.03272625249698713,female,2017-12-02 06:00:00
16.472921772383305,0.0,-0.3,0.08132372293097478,female,2017-12-02 07:00:00
16.472921772383305,0.0,-0.4,0.5298227401897092,female,2017-12-02 08:00:00
16.472921772383305,0.0,-0.6,0.35806958542526457,female,2017-12-02 09:00:00
16.472921772383305,0.0,-0.3,0.061761900276493864,female,2017-12-02 10:00:00
16.472921772383305,0.0,0.3,0.1221000612210188,female,2017-12-02 11:00:00
16.472921772383305,0.0,0.7,0.9500405993322695,female,2017-12-02 12:00:00
16.472921772383305,0.0,1.1,0.6452497199570484,female,2017-12-02 13:00:00
16.472921772383305,0.0,1.0,0.5373558481096186,female,2017-12-02 14:00:00
16.472921772383305,0.0,0.7,0.47281008002250025,female,2017-12-02 15:00:00
16.472921772383305,0.0,0.3,0.5386077357062906,female,2017-12-02 16:00:00
16.472921772383305,0.0,0.3,0.17502308064553462,female,2017-12-02 17:00:00
16.472921772383305,0.0,0.0,0.09159789033328258,female,2017-12-02 18:00:00
16.472921772383305,0.0,-0.2,0.0915530942239422,female,2017-12-02 19:00:00
16.472921772383305,0.0,-0.3,0.1371551638899312,female,2017-12-02 20:00:00
16.472921772383305,0.0,-0.6,0.21269985718534778,female,2017-12-02 21:00:00
16.472921772383305,0.0,-0.7,0.49953268808067663,female,2017-12-02 22:00:00
16.472921772383305,0.0,-0.8,0.11190068427817701,female,2017-12-02 23:00:00
16.472921772383305,0.0,-1.3,0.32589264142929075,female,2017-12-03 00:00:00
16.472921772383305,0.0,-1.8,0.12298340573779187,female,2017-12-03 01:00:00
16.472921772383305,0.0,-2.1,0.5066759566879907,female,2017-12-03 02:00:00
16.472921772383305,0.0,-2.0,0.5175245107274571,female,2017-12-03 03:00:00
16.472921772383305,0.0,-2.0,0.1429349120821093,female,2017-12-03 04:00:00
16.472921772383305,0.0,-2.1,0.9483439361892076,female,2017-12-03 05:00:00
16.472921772383305,0.0,-1.9,0.2448064440323512,female,2017-12-03 06:00:00
16.472921772383305,0.0,-1.7,0.6137100041325169,female,2017-12-03 07:00:00
16.472921772383305,0.0,-1.2,0.07884603364480369,female,2017-12-03 08:00:00
16.472921772383305,0.0,-0.5,0.888104941124165,female,2017-12-03 09:00:00
16.472921772383305,0.0,-0.2,0.39966995141875783,female,2017-12-03 10:00:00
16.472921772383305,0.0,0.2,0.8963388014886442,female,2017-12-03 11:00:00
16.472921772383305,0.0,0.7,0.007240705762481592,female,2017-12-03 12:00:00
16.472921772383305,0.0,1.0,0.030449096488293637,female,2017-12-03 13:00:00
16.472921772383305,0.0,1.3,0.42030492417135523,female,2017-12-03 14:00:00
16.472921772383305,0.0,1.5,0.8359138554600062,female,2017-12-03 15:00:00
16.472921772383305,0.0,1.5,0.23828475527576898,female,2017-12-03 16:00:00
16.472921772383305,0.0,1.7,0.27896880588746886,female,2017-12-03 17:00:00
16.472921772383305,0.0,2.0,0.4411773744247913,female,2017-12-03 18:00:00
16.472921772383305,0.0,2.2,0.33367384558349633,female,2017-12-03 19:00:00
16.472921772383305,0.0,2.5,0.9769526368684196,female,2017-12-03 20:00:00
16.472921772383305,0.0,2.8,0.486766266172849,female,2017-12-03 21:00:00
16.472921772383305,0.0,3.1,0.5718695334953409,female,2017-12-03 22:00:00
16.472921772383305,0.0,3.3,0.2632237289695831,female,2017-12-03 23:00:00
16.472921772383305,0.0,3.4,0.39852223556482425,male,2017-12-04 00:00:00
16.472921772383305,0.0,3.6,0.42985896136567947,male,2017-12-04 01:00:00
16.472921772383305,0.0,3.8,0.3458645606563967,male,2017-12-04 02:00:00
16.472921772383305,0.0,3.7,0.748422217443451,male,2017-12-04 03:00:00
16.472921772383305,0.0,3.8,0.014008074109037927,male,2017-12-04 04:00:00
16.472921772383305,7.571162828799969,4.0,0.2921645592381371,male,2017-12-04 05:00:00
17.201970625089924,10.418840658133377,4.3,0.917540716852069,male,2017-12-04 06:00:00
14.718583454901315,10.156083204266906,4.0,0.710026838184214,male,2017-12-04 07:00:00
14.718583454901315,0.27391834133322845,4.2,0.11732840109772247,male,2017-12-04 08:00:00
14.718583454901315,0.0,4.6,0.8917778821427269,male,2017-12-04 09:00:00
14.718583454901315,0.0,5.1,0.9099613951110579,male,2017-12-04 10:00:00
14.718583454901315,8.738134056329727e-06,6.4,0.4736971614419333,male,2017-12-04 11:00:00
14.718583454901315,0.0,7.7,0.8156303530548975,male,2017-12-04 12:00:00
14.718583454901315,0.0725538782444346,9.0,0.6632110488395208,male,2017-12-04 13:00:00
14.718583454901315,0.05744631695597491,8.4,0.9325044657993089,male,2017-12-04 14:00:00
14.718583454901315,0.0,7.9,0.8242088282218316,male,2017-12-04 15:00:00
14.718583454901315,0.0,7.5,0.5669039915136015,male,2017-12-04 16:00:00
14.718583454901315,0.0,7.0,0.4489371564734701,male,2017-12-04 17:00:00
14.718583454901315,8.738133146835025e-06,6.5,0.12927524106387056,male,2017-12-04 18:00:00
14.718583454901315,0.0,6.7,0.42660484996293235,male,2017-12-04 19:00:00
14.718583454901315,0.0,6.6,0.01494631238772648,male,2017-12-04 20:00:00
14.718583454901315,0.0,6.0,0.28489575264276745,male,2017-12-04 21:00:00
14.718583454901315,0.0,6.0,0.7426379954416877,male,2017-12-04 22:00:00
14.718583454901315,0.0,5.0,0.393455300512104,male,2017-12-04 23:00:00
14.718583454901315,0.0,4.2,0.12836592620925935,male,2017-12-05 00:00:00
14.718583454901315,0.0,3.2,0.30537988778153335,male,2017-12-05 01:00:00
14.718583454901315,0.0,2.2,0.2466975875638696,male,2017-12-05 02:00:00
14.718583454901315,0.0,1.5,0.24857685483017988,male,2017-12-05 03:00:00
14.718583454901315,0.0,0.8,0.3488340339133815,male,2017-12-05 04:00:00
14.718583454901315,0.0,1.0,0.6512043439479999,male,2017-12-05 05:00:00
14.718583454901315,0.0,1.2,0.039321942628019024,male,2017-12-05 06:00:00
14.718583454901315,0.0,1.4,0.29991475545110635,male,2017-12-05 07:00:00
14.718583454901315,8.738133146835025e-06,2.0,0.2324032742576423,male,2017-12-05 08:00:00
14.718583454901315,0.0,2.6,0.6634245945715256,male,2017-12-05 09:00:00
14.718583454901315,0.0,3.0,0.9161535211793264,male,2017-12-05 10:00:00
14.718583454901315,0.004508781225013081,4.0,0.11325295645122768,male,2017-12-05 11:00:00
14.718583454901315,0.013244316520285793,4.4,0.35709444902494136,male,2017-12-05 12:00:00
14.718583454901315,0.013244316523014277,4.8,0.8975481111851029,male,2017-12-05 13:00:00
14.718583454901315,0.013244316522104782,5.2,0.9981549249505226,male,2017-12-05 14:00:00
14.718583454901315,0.013244316520285793,5.6,0.8580785112959586,male,2017-12-05 15:00:00
14.718583454901315,0.013244316523014277,6.0,0.22863747522632094,male,2017-12-05 16:00:00
14.718583454901315,0.013244316522104782,6.0,0.8068188473870148,male,2017-12-05 17:00:00
14.718583454901315,0.013244316521195287,6.3,0.3304496907139106,male,2017-12-05 18:00:00
14.718583454901315,0.013244316523014277,6.0,0.6814653619695856,male,2017-12-05 19:00:00
14.718583454901315,0.013244316520285793,7.0,0.12006203856978559,male,2017-12-05 20:00:00
14.718583454901315,0.013244316523014277,6.5,0.3660730998486975,male,2017-12-05 21:00:00
14.718583454901315,0.013244316522104782,7.0,0.07310458313741497,male,2017-12-05 22:00:00
14.718583454901315,0.013244316520285793,6.0,0.7045710570725916,male,2017-12-05 23:00:00
14.718583454901315,0.013244316523014277,6.2,0.18930195029908592,male,2017-12-06 00:00:00
14.718583454901315,0.013244316522104782,6.0,0.9835523424819972,male,2017-12-06 01:00:00
14.718583454901315,0.013244316521195287,6.0,0.31398887464193503,male,2017-12-06 02:00:00
14.718583454901315,0.013244316521195287,6.0,0.008061423767080522,male,2017-12-06 03:00:00
14.718583454901315,0.013244316522104782,6.0,0.24844933545185643,male,2017-12-06 04:00:00
14.718583454901315,0.013244316523014277,6.0,0.4444853585901961,male,2017-12-06 05:00:00
14.718583454901315,0.013244316521195287,5.8,0.6553909227213549,male,2017-12-06 06:00:00
14.718583454901315,0.013244316521195287,5.8,0.521937828489598,male,2017-12-06 07:00:00
14.718583454901315,0.013244316523014277,5.9,0.5208410894644034,male,2017-12-06 08:00:00
14.718583454901315,0.013244316522104782,5.7,0.3891769444815949,male,2017-12-06 09:00:00
14.718583454901315,0.013244316521195287,5.7,0.7591019597965765,male,2017-12-06 10:00:00
14.718583454901315,0.013244316521195287,5.7,0.028366122234158797,male,2017-12-06 11:00:00
14.718583454901315,0.013244316522104782,5.8,0.7801159715044611,male,2017-12-06 12:00:00
14.718583454901315,0.004381127596388978,5.8,0.22983413071670944,male,2017-12-06 13:00:00
14.718583454901315,0.0014424183473238372,5.6,0.1295206306775062,male,2017-12-06 14:00:00
14.718583454901315,0.002072497716653743,5.5,0.527306011519967,male,2017-12-06 15:00:00
14.718583454901315,0.002072497716653743,5.2,0.9905628904014516,male,2017-12-06 16:00:00
14.718583454901315,0.0020724977175632375,5.0,0.9870021318784427,male,2017-12-06 17:00:00
